DOCTNMBR,ACCDDATE,NTFYHOUR,COUNTY,MUNICIPALITY,MUNITYPE,ONHWYRP,ONHWYDIR,ONHWY,ONSTR,ATHWY,ATSTR,INTDIR,INTDIS,ACCDSVR,INJSVR,TOTFATL,TOTINJ,ACCDTYPE,MNRCOLL,ACCDLOC,HWYCLASS,CONSZONE,ALCFLAG,BIKEFLAG,CYCLFLAG,PEDFLAG,TOTVEH,LATDECDG,LONDECDG,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,tract_id
BQX7FXP,12/29/2011,9,MILWAUKEE,WAUWATOSA,C,,,,N 60TH ST,,W NORTH AVE, ,0,INJ,C,0,1,,ANGL,I,U CITY,,,,,Y,1,43.0607064,-87.9875415,POINT (-87.9875415 43.0607064),122.0,55,079,009300,55079009300,1400000US55079009300,93,Census Tract 93,G5020,S,570520.0,0.0,+43.0607460,-087.9831452,009300
BQXN1LC,8/18/2012,14,MILWAUKEE,WAUWATOSA,C,,,,N 65TH ST,,W NORTH AVE,S,2,INJ,A,0,1,PED,NO,N,U CITY,,,,,Y,1,43.060432,-87.9935458,POINT (-87.9935458 43.060432),85.0,55,079,090900,55079090900,1400000US55079090900,909,Census Tract 909,G5020,S,1228445.0,0.0,+43.0600218,-087.9940185,090900
BRL30F7,6/14/2016,20,MILWAUKEE,WAUWATOSA,C,,,,N 68TH ST,,HONEY CREEK PKWY, ,0,INJ,B,0,1,PED,ANGL,I,U CITY,,,,,Y,1,43.0442611,-87.9974297,POINT (-87.9974297 43.0442611),47.0,55,079,091400,55079091400,1400000US55079091400,914,Census Tract 914,G5020,S,807551.0,0.0,+43.0403211,-087.9938477,091400
1RL148CTP6,11/14/2018,15,MILWAUKEE,WAUWATOSA,C,,,,N 68TH ST,,MILWAUKEE AVE,S,1,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.051262,-87.996688,POINT (-87.996688 43.051262),264.0,55,079,091200,55079091200,1400000US55079091200,912,Census Tract 912,G5020,S,2366760.0,0.0,+43.0467095,-088.0038919,091200
1RL1BFKD9R,11/21/2022,15,MILWAUKEE,WAUWATOSA,C,,,,N 68TH ST,,MILWAUKEE AVE,,0,INJ,B,0,1,,BLNK,I,U CITY,,,,,Y,1,43.05139,-87.996687,POINT (-87.996687 43.05139),264.0,55,079,091200,55079091200,1400000US55079091200,912,Census Tract 912,G5020,S,2366760.0,0.0,+43.0467095,-088.0038919,091200
1RL1D7W13F,6/2/2022,12,MILWAUKEE,WAUWATOSA,C,,,,N 68TH ST,,W CENTER ST,S,1,INJ,B,0,1,PED,ANGL,I,U CITY,,,,,Y,1,43.067936,-87.99742,POINT (-87.99742 43.067936),86.0,55,079,091000,55079091000,1400000US55079091000,910,Census Tract 910,G5020,S,1103937.0,0.0,+43.0643330,-087.9970566,091000
1RL18S5WW9,3/6/2023,19,MILWAUKEE,WAUWATOSA,C,,,,N 68TH ST,,W GARFIELD AVE,,0,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.058778,-87.997512,POINT (-87.997512 43.058778),85.0,55,079,090900,55079090900,1400000US55079090900,909,Census Tract 909,G5020,S,1228445.0,0.0,+43.0600218,-087.9940185,090900
1RL1CBQ6N5,9/16/2020,18,MILWAUKEE,WAUWATOSA,C,,,,N 68TH ST,,W LLOYD ST,N,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.056865,-87.997508,POINT (-87.997508 43.056865),87.0,55,079,091100,55079091100,1400000US55079091100,911,Census Tract 911,G5020,S,1721772.0,0.0,+43.0549381,-088.0038186,091100
1RL18VN04R,1/3/2020,16,MILWAUKEE,WAUWATOSA,C,,,,N 68TH ST,,W WRIGHT ST,S,1,INJ,B,0,2,PED,NO,I,U CITY,,,,,Y,1,43.064307,-87.997472,POINT (-87.997472 43.064307),86.0,55,079,091000,55079091000,1400000US55079091000,910,Census Tract 910,G5020,S,1103937.0,0.0,+43.0643330,-087.9970566,091000
BRKXK7H,3/30/2016,21,MILWAUKEE,WAUWATOSA,C,,,,N 69TH ST,,NORTH AVE,S,3,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.0602943,-87.99856,POINT (-87.99856 43.0602943),85.0,55,079,090900,55079090900,1400000US55079090900,909,Census Tract 909,G5020,S,1228445.0,0.0,+43.0600218,-087.9940185,090900
BQXN1J8,11/6/2009,15,MILWAUKEE,WAUWATOSA,C,,,,N 70 ST,,W STATE ST,N,1,INJ,B,0,1,PED,ANGL,I,U CITY,,,,,Y,1,43.0472371,-87.9997847,POINT (-87.9997847 43.0472371),264.0,55,079,091200,55079091200,1400000US55079091200,912,Census Tract 912,G5020,S,2366760.0,0.0,+43.0467095,-088.0038919,091200
BR5Z9CV,4/27/2013,12,MILWAUKEE,WAUWATOSA,C,,,,N 70TH ST,,BLANCHARD ST,N,3,INJ,B,0,1,,NO,N,U CITY,,,,,Y,1,43.049986,-87.9999809,POINT (-87.9999809 43.049986),264.0,55,079,091200,55079091200,1400000US55079091200,912,Census Tract 912,G5020,S,2366760.0,0.0,+43.0467095,-088.0038919,091200
1RL15VJ90V,6/23/2018,22,MILWAUKEE,WAUWATOSA,C,,,,N 70TH ST,,HONEY CREEK PKWY,N,7,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.045945,-87.99996,POINT (-87.99996 43.045945),264.0,55,079,091200,55079091200,1400000US55079091200,912,Census Tract 912,G5020,S,2366760.0,0.0,+43.0467095,-088.0038919,091200
1RL18VN00Z,9/27/2019,20,MILWAUKEE,WAUWATOSA,C,,,,N 70TH ST,,NORTH AVE,S,6,INJ,B,0,2,PED,NO,N,U CITY,,,,,Y,1,43.059893,-87.999708,POINT (-87.999708 43.059893),85.0,55,079,090900,55079090900,1400000US55079090900,909,Census Tract 909,G5020,S,1228445.0,0.0,+43.0600218,-087.9940185,090900
1RL14TNC3L,7/6/2017,15,MILWAUKEE,WAUWATOSA,C,,,,N 70TH ST,,W STATE ST,N,3,INJ,A,0,1,PED,NO,N,U CITY,,,,,Y,1,43.047483,-87.999615,POINT (-87.999615 43.047483),264.0,55,079,091200,55079091200,1400000US55079091200,912,Census Tract 912,G5020,S,2366760.0,0.0,+43.0467095,-088.0038919,091200
BQXNRXV,2/10/2009,19,MILWAUKEE,WAUWATOSA,C,,,,N 71 ST,,HILLCREST DR, ,0,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.05521,-88.0007954,POINT (-88.0007954 43.05521),87.0,55,079,091100,55079091100,1400000US55079091100,911,Census Tract 911,G5020,S,1721772.0,0.0,+43.0549381,-088.0038186,091100
1RL13B00HS,1/10/2019,16,MILWAUKEE,WAUWATOSA,C,,,,N 72ND ST,,NORTH AVE,N,0,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.060804,-88.002118,POINT (-88.002118 43.060804),86.0,55,079,091000,55079091000,1400000US55079091000,910,Census Tract 910,G5020,S,1103937.0,0.0,+43.0643330,-087.9970566,091000
1RL1884FB1,10/9/2020,20,MILWAUKEE,WAUWATOSA,C,,,,N 72ND ST,,W WRIGHT ST,N,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.064423,-88.001835,POINT (-88.001835 43.064423),86.0,55,079,091000,55079091000,1400000US55079091000,910,Census Tract 910,G5020,S,1103937.0,0.0,+43.0643330,-087.9970566,091000
BQXNRZK,4/5/2009,11,MILWAUKEE,WAUWATOSA,C,,,,N 73 ST,,W NORTH AV, ,0,INJ,C,0,1,PED,REAR,I,U CITY,,,,,Y,2,43.0607477,-88.0040364,POINT (-88.0040364 43.0607477),86.0,55,079,091000,55079091000,1400000US55079091000,910,Census Tract 910,G5020,S,1103937.0,0.0,+43.0643330,-087.9970566,091000
1RL18VN0RW,1/10/2022,15,MILWAUKEE,WAUWATOSA,C,,,,N 74TH ST,,HILLCREST DR,,0,INJ,A,0,1,PED,NO,I,U CITY,,,,,Y,1,43.05514,-88.004717,POINT (-88.004717 43.05514),87.0,55,079,091100,55079091100,1400000US55079091100,911,Census Tract 911,G5020,S,1721772.0,0.0,+43.0549381,-088.0038186,091100
BRJGV1B,12/4/2011,21,MILWAUKEE,WAUWATOSA,C,,,,N 74TH ST,,W CENTER ST,S,1,INJ,B,0,1,,SSS,N,U CITY,,,,,Y,2,43.0678995,-88.0050793,POINT (-88.0050793 43.0678995),85.0,55,079,090900,55079090900,1400000US55079090900,909,Census Tract 909,G5020,S,1228445.0,0.0,+43.0600218,-087.9940185,090900
1RL15M428T,8/24/2019,10,MILWAUKEE,WAUWATOSA,C,,,,N 74TH ST,,W STATE ST,N,4,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.049186,-88.004629,POINT (-88.004629 43.049186),264.0,55,079,091200,55079091200,1400000US55079091200,912,Census Tract 912,G5020,S,2366760.0,0.0,+43.0467095,-088.0038919,091200
BRKXK3N,11/30/2015,17,MILWAUKEE,WAUWATOSA,C,,,,N 76TH ST,,W WISCONSIN AVE, ,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.0388283,-88.0073199,POINT (-88.0073199 43.0388283),88.0,55,079,091300,55079091300,1400000US55079091300,913,Census Tract 913,G5020,S,1720754.0,0.0,+43.0378684,-088.0097521,091300
BQXN1K5,6/12/2010,11,MILWAUKEE,WAUWATOSA,C,,,,N 83RD ST,,ABERDEEN CT,N,1,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.0571898,-88.0161366,POINT (-88.0161366 43.0571898),87.0,55,079,091100,55079091100,1400000US55079091100,911,Census Tract 911,G5020,S,1721772.0,0.0,+43.0549381,-088.0038186,091100
BMXTZBX,4/11/2016,9,MILWAUKEE,WAUWATOSA,C,,,,N 87TH ST,,WATERTOWN PLANK RD,S,10,FAT,K,1,0,PED,NO,N,U CITY,,,,,Y,1,43.0443388,-88.0204927,POINT (-88.0204927 43.0443388),51.0,55,079,185300,55079185300,1400000US55079185300,1853,Census Tract 1853,G5020,S,7304498.0,0.0,+43.0498781,-088.0426298,185300
BQXNS0G,7/4/2009,11,MILWAUKEE,WAUWATOSA,C,,,,N 88 ST,,W NORTH AV,N,1,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.0606641,-88.0224456,POINT (-88.0224456 43.0606641),84.0,55,079,090800,55079090800,1400000US55079090800,908,Census Tract 908,G5020,S,786986.0,0.0,+43.0630722,-088.0175484,090800
1RL15Z0C59,10/25/2017,7,MILWAUKEE,WAUWATOSA,C,,,,N 91ST ST,,W CLARKE ST,,0,INJ,C,0,1,PED,NO,I,U CITY,,,,,Y,1,43.065845,-88.026276,POINT (-88.026276 43.065845),83.0,55,079,090700,55079090700,1400000US55079090700,907,Census Tract 907,G5020,S,1804120.0,0.0,+43.0591936,-088.0254535,090700
1ML0LG9LZQ,12/5/2018,17,MILWAUKEE,WAUWATOSA,C,,,,N 92ND ST,,W CONNELL CT,S,0,PD,,0,0,PED,NO,I,U CITY,,,,,Y,1,43.042352,-88.026273,POINT (-88.026273 43.042352),51.0,55,079,185300,55079185300,1400000US55079185300,1853,Census Tract 1853,G5020,S,7304498.0,0.0,+43.0498781,-088.0426298,185300
BMXTZBN,2/22/2016,15,MILWAUKEE,WAUWATOSA,C,,,,N 92ND ST,,W CONNELL CT,S,4,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,43.0417984,-88.0262769,POINT (-88.0262769 43.0417984),51.0,55,079,185300,55079185300,1400000US55079185300,1853,Census Tract 1853,G5020,S,7304498.0,0.0,+43.0498781,-088.0426298,185300
1ML0JV55K2,11/15/2017,18,MILWAUKEE,WAUWATOSA,C,,,,N 92ND ST,,W CONNELL CT,,0,INJ,C,0,1,,BLNK,I,U CITY,,,,,Y,1,43.042473,-88.026284,POINT (-88.026284 43.042473),51.0,55,079,185300,55079185300,1400000US55079185300,1853,Census Tract 1853,G5020,S,7304498.0,0.0,+43.0498781,-088.0426298,185300
BMQNS0V,1/27/2014,15,MILWAUKEE,WAUWATOSA,C,,,,N 94TH ST,,W WISCONSIN AVE,N,50,INJ,C,0,1,PED,NO,N,U CITY,,,,,Y,1,43.0383659,-88.0301735,POINT (-88.0301735 43.0383659),127.0,55,079,012800,55079012800,1400000US55079012800,128,Census Tract 128,G5020,S,2709462.0,19352.0,+43.0313794,-088.0307236,012800
BRKXK30,11/4/2015,13,MILWAUKEE,WAUWATOSA,C,,,,N 96TH ST,,RIDGE BLVD,S,1,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.0659074,-88.0319648,POINT (-88.0319648 43.0659074),83.0,55,079,090700,55079090700,1400000US55079090700,907,Census Tract 907,G5020,S,1804120.0,0.0,+43.0591936,-088.0254535,090700
1RL1FZQKRF,10/14/2021,1,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,100,,W,11,FAT,K,1,0,PED,NO,N,U CITY,Y,,,,Y,1,43.0596,-88.049914,POINT (-88.049914 43.0596),51.0,55,079,185300,55079185300,1400000US55079185300,1853,Census Tract 1853,G5020,S,7304498.0,0.0,+43.0498781,-088.0426298,185300
1RL18VN0SG,1/21/2022,13,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,LUDINGTON AVE,,0,INJ,B,0,1,PED,NO,N,U CITY,,,,,Y,1,43.060524,-88.022331,POINT (-88.022331 43.060524),84.0,55,079,090800,55079090800,1400000US55079090800,908,Census Tract 908,G5020,S,786986.0,0.0,+43.0630722,-088.0175484,090800
1RL18VN04P,1/2/2020,18,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,MENOMONEE RIVER PKWY,W,1,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.060404,-88.0321,POINT (-88.0321 43.060404),83.0,55,079,090700,55079090700,1400000US55079090700,907,Census Tract 907,G5020,S,1804120.0,0.0,+43.0591936,-088.0254535,090700
1RL19426PZ,7/8/2022,9,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,MENOMONEE RIVER PKWY,,0,INJ,A,0,2,PED,NO,I,U CITY,,,,,Y,1,43.060405,-88.032018,POINT (-88.032018 43.060405),83.0,55,079,090700,55079090700,1400000US55079090700,907,Census Tract 907,G5020,S,1804120.0,0.0,+43.0591936,-088.0254535,090700
1RL197RB35,9/22/2021,15,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,N 116TH ST,,0,INJ,B,0,1,OBNFX,ANGL,I,U CITY,,,,,Y,1,43.060038,-88.057444,POINT (-88.057444 43.060038),81.0,55,079,090300,55079090300,1400000US55079090300,903,Census Tract 903,G5020,S,4015001.0,0.0,+43.0673905,-088.0515482,090300
BRLGTZM,2/19/2016,12,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,N 63RD ST, ,0,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.0607179,-87.9909269,POINT (-87.9909269 43.0607179),86.0,55,079,091000,55079091000,1400000US55079091000,910,Census Tract 910,G5020,S,1103937.0,0.0,+43.0643330,-087.9970566,091000
1RL192T5MW,12/31/2022,16,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,N 65TH ST,,0,INJ,A,0,1,PED,BLNK,I,U CITY,,,,,Y,1,43.060728,-87.993521,POINT (-87.993521 43.060728),86.0,55,079,091000,55079091000,1400000US55079091000,910,Census Tract 910,G5020,S,1103937.0,0.0,+43.0643330,-087.9970566,091000
1RL18VN0JB,4/11/2021,11,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,N 68TH ST,E,0,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.060738,-87.997478,POINT (-87.997478 43.060738),86.0,55,079,091000,55079091000,1400000US55079091000,910,Census Tract 910,G5020,S,1103937.0,0.0,+43.0643330,-087.9970566,091000
BRL30FB,7/1/2016,21,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,N 72ND ST, ,0,PD,,0,0,PED,REAR,I,U CITY,,,,,Y,1,43.0607454,-88.0020868,POINT (-88.0020868 43.0607454),86.0,55,079,091000,55079091000,1400000US55079091000,910,Census Tract 910,G5020,S,1103937.0,0.0,+43.0643330,-087.9970566,091000
BRLG3QQ,11/21/2015,13,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,N 81ST ST, ,0,INJ,A,0,1,TFSIGN,NO,I,U CITY,,,,,Y,1,43.0606599,-88.0134261,POINT (-88.0134261 43.0606599),84.0,55,079,090800,55079090800,1400000US55079090800,908,Census Tract 908,G5020,S,786986.0,0.0,+43.0630722,-088.0175484,090800
BRFLXF3,1/4/2014,1,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,N 89TH ST,E,1,INJ,B,0,1,PED,NO,N,U CITY,,Y,,,Y,1,43.0605048,-88.0235667,POINT (-88.0235667 43.0605048),83.0,55,079,090700,55079090700,1400000US55079090700,907,Census Tract 907,G5020,S,1804120.0,0.0,+43.0591936,-088.0254535,090700
1RL13B00KV,3/18/2019,14,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,N 89TH ST,W,2,INJ,A,0,3,LTPOLE,NO,N,U CITY,,,,,Y,1,43.060496,-88.024151,POINT (-88.024151 43.060496),83.0,55,079,090700,55079090700,1400000US55079090700,907,Census Tract 907,G5020,S,1804120.0,0.0,+43.0591936,-088.0254535,090700
1RL13B007G,10/23/2017,9,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,N 91ST ST,W,3,INJ,B,0,1,PED,NO,I,U CITY,,,,,Y,1,43.060455,-88.026806,POINT (-88.026806 43.060455),83.0,55,079,090700,55079090700,1400000US55079090700,907,Census Tract 907,G5020,S,1804120.0,0.0,+43.0591936,-088.0254535,090700
1RL168VN0F,4/13/2018,13,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,PASADENA BLVD,E,3,INJ,A,0,1,PED,NO,N,U CITY,,,,,Y,1,43.060554,-88.020454,POINT (-88.020454 43.060554),84.0,55,079,090800,55079090800,1400000US55079090800,908,Census Tract 908,G5020,S,786986.0,0.0,+43.0630722,-088.0175484,090800
BRLCW3F,8/5/2016,8,MILWAUKEE,WAUWATOSA,C,,,,NORTH AVE,,SWAN BLVD, ,0,PD,,0,0,,REAR,I,U CITY,,,,,Y,2,43.0604452,-88.0274717,POINT (-88.0274717 43.0604452),83.0,55,079,090700,55079090700,1400000US55079090700,907,Census Tract 907,G5020,S,1804120.0,0.0,+43.0591936,-088.0254535,090700
1RL19DPGFL,6/16/2020,13,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,100,N MAYFAIR RD,,0,INJ,C,0,1,,NO,PL,U CITY,,,,,Y,1,43.053413,-88.048171,POINT (-88.048171 43.053413),51.0,55,079,185300,55079185300,1400000US55079185300,1853,Census Tract 1853,G5020,S,7304498.0,0.0,+43.0498781,-088.0426298,185300
1RL1B655JP,4/12/2021,13,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,100,,,0,PD,,0,0,PED,NO,PL,U CITY,,,,,Y,2,43.062513,-88.046165,POINT (-88.046165 43.062513),81.0,55,079,090300,55079090300,1400000US55079090300,903,Census Tract 903,G5020,S,4015001.0,0.0,+43.0673905,-088.0515482,090300
1RL1990C3C,3/24/2020,16,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,100,,,0,INJ,A,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.062759,-88.048467,POINT (-88.048467 43.062759),81.0,55,079,090300,55079090300,1400000US55079090300,903,Census Tract 903,G5020,S,4015001.0,0.0,+43.0673905,-088.0515482,090300
1RL13LM7SS,7/21/2017,19,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,100,,,0,INJ,C,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.035498,-88.046534,POINT (-88.046534 43.035498),82.0,55,079,090600,55079090600,1400000US55079090600,906,Census Tract 906,G5020,S,3069808.0,243.0,+43.0369557,-088.0545528,090600
1RL18L0Q6R,8/9/2019,13,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,100,,,0,INJ,C,0,1,PK VEH,ANGL,PL,U CITY,,,,,Y,2,43.063762,-88.046204,POINT (-88.046204 43.063762),81.0,55,079,090300,55079090300,1400000US55079090300,903,Census Tract 903,G5020,S,4015001.0,0.0,+43.0673905,-088.0515482,090300
1RL166DKRQ,2/18/2018,5,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,181,WAUWATOSA AVE,,0,INJ,A,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.061996,-88.00681,POINT (-88.00681 43.061996),85.0,55,079,090900,55079090900,1400000US55079090900,909,Census Tract 909,G5020,S,1228445.0,0.0,+43.0600218,-087.9940185,090900
1RL18VN0QR,12/15/2021,12,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,,DOYNE RD,,0,INJ,B,0,1,OBNFX,NO,PL,U CITY,,,,,Y,1,43.04044,-88.023519,POINT (-88.023519 43.04044),51.0,55,079,185300,55079185300,1400000US55079185300,1853,Census Tract 1853,G5020,S,7304498.0,0.0,+43.0498781,-088.0426298,185300
1ML0KGNQ8F,1/5/2018,12,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,,E CONNELL CT,,0,INJ,B,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.044075,-88.023487,POINT (-88.023487 43.044075),51.0,55,079,185300,55079185300,1400000US55079185300,1853,Census Tract 1853,G5020,S,7304498.0,0.0,+43.0498781,-088.0426298,185300
1ML0QJJ93D,10/16/2018,9,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,,N 87TH ST,,0,INJ,B,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.044364,-88.019479,POINT (-88.019479 43.044364),264.0,55,079,091200,55079091200,1400000US55079091200,912,Census Tract 912,G5020,S,2366760.0,0.0,+43.0467095,-088.0038919,091200
1ML0P22XVS,1/10/2018,6,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,,N 87TH ST,,0,INJ,C,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.041183,-88.019386,POINT (-88.019386 43.041183),264.0,55,079,091200,55079091200,1400000US55079091200,912,Census Tract 912,G5020,S,2366760.0,0.0,+43.0467095,-088.0038919,091200
1ML0M1L4NN,2/7/2018,13,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,,N 87TH ST,,0,INJ,B,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.044064,-88.022204,POINT (-88.022204 43.044064),51.0,55,079,185300,55079185300,1400000US55079185300,1853,Census Tract 1853,G5020,S,7304498.0,0.0,+43.0498781,-088.0426298,185300
1RL14ZCGFG,4/17/2017,15,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,,NORTH AVE,,0,INJ,C,0,1,,NO,PL,U CITY,,,,,Y,1,43.060477,-88.06612,POINT (-88.06612 43.060477),81.0,55,079,090300,55079090300,1400000US55079090300,903,Census Tract 903,G5020,S,4015001.0,0.0,+43.0673905,-088.0515482,090300
1RL15M4278,10/19/2017,14,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,,NORTH AVE,,0,INJ,C,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.061137,-88.006907,POINT (-88.006907 43.061137),85.0,55,079,090900,55079090900,1400000US55079090900,909,Census Tract 909,G5020,S,1228445.0,0.0,+43.0600218,-087.9940185,090900
1RL138QXWP,7/2/2017,23,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,,RAMP IH 41 TO W BURLEIGH ST,,0,INJ,A,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.076692,-88.060526,POINT (-88.060526 43.076692),80.0,55,079,090200,55079090200,1400000US55079090200,902,Census Tract 902,G5020,S,3822388.0,9179.0,+43.0824098,-088.0521934,090200
1RL190C3DZ,4/24/2022,15,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,,W BURLEIGH ST,,0,INJ,B,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.075795,-88.05155,POINT (-88.05155 43.075795),80.0,55,079,090200,55079090200,1400000US55079090200,902,Census Tract 902,G5020,S,3822388.0,9179.0,+43.0824098,-088.0521934,090200
1RL1990C6B,4/13/2023,17,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,,W BURLEIGH ST,,0,INJ,B,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.077571,-88.055016,POINT (-88.055016 43.077571),80.0,55,079,090200,55079090200,1400000US55079090200,902,Census Tract 902,G5020,S,3822388.0,9179.0,+43.0824098,-088.0521934,090200
1RL1DCL4FV,11/23/2021,14,MILWAUKEE,WAUWATOSA,C,,,,PARKING LOT,,W BURLEIGH ST,,0,INJ,C,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.075954,-88.052138,POINT (-88.052138 43.075954),80.0,55,079,090200,55079090200,1400000US55079090200,902,Census Tract 902,G5020,S,3822388.0,9179.0,+43.0824098,-088.0521934,090200
1RL13GX4HV,9/30/2020,14,MILWAUKEE,WAUWATOSA,C,,,,PRIVATE PROPERTY,100,,,0,INJ,C,0,1,,BLNK,PL,U CITY,,,,,Y,1,43.038701,-88.047555,POINT (-88.047555 43.038701),82.0,55,079,090600,55079090600,1400000US55079090600,906,Census Tract 906,G5020,S,3069808.0,243.0,+43.0369557,-088.0545528,090600
1RL18JRP6K,10/6/2023,13,MILWAUKEE,WAUWATOSA,C,,,,PRIVATE PROPERTY,100,,,0,INJ,C,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.06211,-88.046754,POINT (-88.046754 43.06211),81.0,55,079,090300,55079090300,1400000US55079090300,903,Census Tract 903,G5020,S,4015001.0,0.0,+43.0673905,-088.0515482,090300
1RL1474SGN,1/20/2018,15,MILWAUKEE,WAUWATOSA,C,,,,PRIVATE PROPERTY,100,,,0,INJ,C,0,1,PED,NO,PL,U CITY,,,,,Y,1,43.061105,-88.0465,POINT (-88.0465 43.061105),81.0,55,079,090300,55079090300,1400000US55079090300,903,Census Tract 903,G5020,S,4015001.0,0.0,+43.0673905,-088.0515482,090300
1RL14BTX05,4/25/2019,14,MILWAUKEE,WAUWATOSA,C,,,,PRIVATE PROPERTY,190,,,0,INJ,C,0,1,OTHFX,NO,PL,U CITY,,,,,Y,1,43.090265,-88.048307,POINT (-88.048307 43.090265),266.0,55,079,090100,55079090100,1400000US55079090100,901,Census Tract 901,G5020,S,4506829.0,0.0,+43.0973415,-088.0483400,090100
1ML0K8HJR4,2/25/2019,17,MILWAUKEE,WAUWATOSA,C,,,,PRIVATE PROPERTY,,N 87TH ST,,0,PD,,0,0,PED,NO,PL,U CITY,,,,,Y,1,43.043477,-88.020263,POINT (-88.020263 43.043477),51.0,55,079,185300,55079185300,1400000US55079185300,1853,Census Tract 1853,G5020,S,7304498.0,0.0,+43.0498781,-088.0426298,185300
1ML0WW13DN,8/15/2019,16,MILWAUKEE,WAUWATOSA,C,,,,PRIVATE PROPERTY,,N 92ND ST,,0,INJ,C,0,1,PED,NO,PP,U CITY,,,,,Y,1,43.040766,-88.025482,POINT (-88.025482 43.040766),51.0,55,079,185300,55079185300,1400000US55079185300,1853,Census Tract 1853,G5020,S,7304498.0,0.0,+43.0498781,-088.0426298,185300
1RL18VN195,5/20/2023,13,MILWAUKEE,WAUWATOSA,C,,,,PRIVATE PROPERTY,,NORTH AVE,,0,INJ,A,0,1,PED,NO,PP,U CITY,,,,,Y,1,43.061124,-88.003328,POINT (-88.003328 43.061124),86.0,55,079,091000,55079091000,1400000US55079091000,910,Census Tract 910,G5020,S,1103937.0,0.0,+43.0643330,-087.9970566,091000
